unique_post_id,content,stress
326447592,"ميشه اذيت نشن؟ دختر منم من ١٠ سالشه خيلي عذاب ميكشه كوچولو بود فهميدم ميره توي كمد توي اتاقش گوشاشم ميگيره الانم تا لحن مون عوض شه به هم ميريزه گريه ميكنه، قبلا خودمم باهاش مي رفتم توي اتاق درم مي بستم براي فيلمي آهنگي چيزي ميزاشتم صداي نحس پدر حمالش رو نشنوه
نميدونم اين نفهم چرا گم نميشه بره؟ ميخاييم جدا شيم ولي تا تمون شه بايد توي يه خونه باشيم همو پاره كنيم؟",7.31076437475093
347318522,"ای بابا
این دکترا انگار عهد بستن همه مادرها رو بترسونه
بابا تا قبل از ۸ هفته کامل اصلا سراغ دکتر نرید
شما هم حالا اجازه بده تا ۱۰ هفته
به منم گفتن احتمال پوچ هست ولی من محل نذاشتم رفتم استراحت مطلق کردم چون بهم گفت هماتوم هم هست
استراحت کردم بعد از ۲ هفته رفتم سونو هم قلب جنین تشکیل شده بود هم هماتوم رفته بود",1.0942455856950815
thread_15992913_jani396_1404/01/26 08:47,سر دومی تا 40 هفته صبر کردی چرا,1.0942455856950815
thread_13330577_starter,"سلام لطفا کسایی که تجربه دارن بیان کمک
۱۲ روز از سقطم میگذره
سه روز پیش سونو دادم فهمیدم بقایا دارم 31mm
بهم قرص مترژن داده دکتر هر ۸ ساعت باید بخورم
بعدش ۱۲ روز دوفاستون بخورم روزی یکی
گفت ۴۰ روز بعد پریود میشی ... بعد پریودی سونو بده مجدد
از روزی که رفتم سونو خیلی درد میپیچه توی رحم و دلم
واقعا از لحاظ روحی خوب نیستم میشه بیاین بگین چکار بکنم دفع بشه
میترسم :(
دمنوشم میخورم",5.756634677486968
413127699,من دقیقاً ۱۱ هفته و ۶ روز ان تی رفتم و با وجود این که دوقلو بودن هر دو رو درست گفت.,1.0942455856950815
thread_17466749_starter,"امروز موعد پریودیمه کمر درد شدید دارم و ماه قبل مدام اقدام کردم
دو روز پیش بی بی چک زدم منفی شد
ولی الا درد شدید دارم ممکنه پرسود بشم یعنی
لطفا بیایید راهنماییم کنید",3.425440131591025
412373377,ببین اصلا رست خودم نبود یه آن دیدم هم کره شکسته هم وسایلا پرت و پلان بچخ رو تا جایی تونستم زدم یعنی میخواستم جیغ بزنم,6.53369952611895
thread_16245654_starter,"من حدود یک سال و نیم ه که فهمیدم ذخیرم پایینه حدود ۰.۶
سریع اقدام ب بارداری کردم
بار اول ک پوچ بود
بار دوم تو یازده هفته ایست قلبی
بار سوم رفتم فوق تخصص همه آزمایشات سقط مکرر انعقادی و ایمنی دادم موردی نبود ، آز اسپرم هم خوب بود
حتی با وجود منفی بودن نتایج انعقادی ایمنی من از ۴ ماه قبل بارداری ب دستور دکترم آسپرین و هیدروکسی کلروکین شروع کردم
همراه با ا‌وابوست، کوکیوتن ، ژلی رویال و امگا۳
یوگا و ماساژ هم انجام میدادم
دوباره سریع باردار شدم ، با شروع بارداری حتی آنوکسا و پروژسترون دکترم برام شروع کرد اما متاسفانه توقف رشد داشت تو ۶ هفته
دکترم که فوق تخصص نازایی هم هستن میگه دیگه باید بیای ivf ، مشکل من کیفیت پایین تخمک ها به خاطر پایین بودن ذخیرمه و تو ivf باید جنین باکیفیت انتخاب بشه
ولی آخه مگه با ذخیره پایین من چقدر شانس دارم تو ivf
کسی تجربه سقط و ذخیره پایین داشته راهنمایی کنه چی کارا کرده",6.53369952611895
thread_16344874_starter,"يكشنبه عصر دندون عقل پايين سمت چپ رو كشيدم، هنوز درد دارم 😭😭
باردارم هستم فقط استامينوفن ساده ميخورم
كسي بوده دردش انقدر طولاني بشه؟؟؟ كلافه شدم ديگه 😭😭",4.979569828854988
thread_12969680_starter,"سلام خانوما خوبین؟
من هفته ده هستم از چهار پنج روز پیش کمر درد شدید گرفتم استراحت میکردم که بهتر بشه ولی فایده ای نداشت
دیروز رفتم پیش دکترم اونجا سونو کرد گفت نینی حالش خوبه و همه چی اوکیه منو فرستاد پیش متخصص مغز و اعصاب اونجا معاینه کرد گفت دیسک کمره هیچ کاریم نمیتونی بکنی جز استامینوفن ساده
حتی ماساژ یا کیسه آب گرم یا پماد موضعی هیچی هیچی😭😭
درد دارم. دیشب که رفتم دکتر و یکم نشستم و اینا دردش شدید شد از کمرم تا پام دررررد میکرد وحشتناک بود از درد گریه میکردم
الانم فقط و فقط دراز میکشم ذره ای راه برم دوباره دردم شدید میشه
ینی این درد درست میشع؟😭
من بعید میدونم 😭😭",6.53369952611895
thread_17354657_starter,"هفته ۳۷ بارداریمع پری روز رفتم دکتر معاینم کرد خیلی دردم گرفت ...گفت ب لکه بینی میفتی نتزس برو ۴ آذربیا زایمان کن
صب ک از خواب پاشدم ترشحات ژله مانندی داشتم کشدار و سفت وزیاد
از ظهرم که معده درد و نمیتونم تشخیص بدم واقعا از ترشی ظهر بود ک خوردمه یا درد زایمانه ..یکم پیش عرق نعنا خوردم یکم بهتر شدم ولی در کل احوالاتم دگرگونه
خیلی اذیتم",4.979569828854988
316933142,خیلی اذیتم..همش هم محکوم به دراز کشیدنم چون تا میشینم دردام شروع میشه فقط درازکش که باشم خوبم دردم خیلی کمتر,4.979569828854988
thread_17891123_starter,"بچها من پارسال بعد زایمان بچمو از دست دادم بعد توی اینستا یه دوست پیدا کردم ک اونم بچشو از دست داده بود دیگه کلی باهم حرف زدیم درد و دل میکردیم اکثر روزا پیام میدادیم بهم چون غممون شبیه ب هم بود اون سنش بالاس و ب گفته خودش دکترش بهش گفته طبیعی باردار نمیشی چون تخمدونات ضعیفن خیلی ناراحتم براش
بعد از طرفی بعد یکسال من الان باردارم بنظرتون از پیجم بیرون بندازمش یا بهش بگم اخه من خودم قبلا زن باردار میدیدم یا بچه کوچیک خیلی ناراحت میشدم و گریه میکردم 😔میترسم دوستمم ناراحت بشه چون اون اغوشش خالیه
کلی هم براش دعا میکنم دامنش سبز بشه شماهم دعاش کنید",3.425440131591025
412365691,اره دیر شروع شد ولی داغونم کرد فک کنم چون دختره انقد ویارم شدیده دارو دیمن هیدرینات و ب۶میخورم خیلی خوب بود,4.202504980223006
413943812,"بحث دوست داشتن نیست
من زندگی الانم خیلی سخت خیلی بیپولی کشیدم خیلی حسرت چیزارو خوردم حالا خداروشکر الان خودم یه مبلغی درامد دارم ولی اون اقا صفر صفر دلم نمیخواد دوباره خیلی چیزا که فقط ی بار تو زندگی ادم انجام میشه حسرت شه برام
جدا از اون اولای رابطه یه سریع چیزا و راجبش دروغ گفت بهم و پنهون کاری کرد که ب مرور تا الان نم نم داره در میاد",5.756634677486968
thread_10871543_starter,"خانوما
من هفته هایه اخره بارداریم هستم و تقریبا ی ماهه رابطه نداریم
من ت ارضا شدن همسرم براشون کم نزاشتم ولی خب دوخل نبوده چون دکتر منع کرده
ولی اون اصن کاری. نمیکنه با این ک چن بار ب روش اوردم
خیلی دارم اذیت میشم 😭 نمیدونم چکار کنم
اصن میدونم گفتنم نداشت ک اینجا بگم ولی نمیدونم چرا ناخوداگاه گریم میگیره سر این مسله",4.979569828854988
407807320,نمیشه گفت نیست و هست سن بارداری ات کمه باید صبر کنی فقط استراحت و شیاف میگن دکترا سینه هات ببین سنگین هست یا نه,1.0942455856950815
thread_11912656_starter,آقا کسی مثل من بوده من الان بچم ۷سالشه موقعی که حامله بودم هییییچ وقت ویار هیچیو نداشتم به نظرتون علت چی میتونه باشه آیامن مشکل داشتم یا طبیعی,1.8713104343270626
thread_15172215_starter,"وای مردممم تو سرویس😓😓😓
ببخشید معذرت میخوام نتونستم دفع کنم
جفتم خیلی پایینه دکتر گفته یبوست اصلا نباید داشته باشی
یدفعه شدید شد خیلی اذیت شدم تو دستشویی
یه قرص سنا سی لاکس داده بود بهم
با اینکه روش نوشته بارداری استفاده نشه ولی دکتر گفت نباید اصلا یبوست داشته باشی.
روش نوشته ملین ۱ تا ۲ عدد روزی ، مسهل ۲ تا ۳ تا باهم
دوتاشو باهم بخورم بنظرتون؟",4.202504980223006
thread_17992241_starter,بچه ها من سه ماهه عروسی کردم از میکاپ حنا و عروسیم اصلا راضی نیستم میشه نظراتتونو بگید تا ایراداتشو بدونم ؟عروسی داداشم نزدیکه نمیخوام باز ایراد داشته باشه میکاپم,3.425440131591025
413946377,"دقیقا بخاطر همینه که میخوام جدا شم
اگر انقدر خوب منو بلد بود چرا تو زندگی مشترکمون برام اینکارها رو نکرد🥲🥲🥲",4.202504980223006
thread_16837144_starter,خواهش میکنم اگ کسیو میشناسین سایتوتک اصل بفروشد معرفی کنه,1.0942455856950815
thread_17945994_starter,"7 هفته هستم یه لک قهوه ای خیلی کوچک دیدم چیکار کنم
رفته بودم آرایشگاه من برا بند پشت لب خیلی دردم میگیره خودمو سفت میکنم نفسم نمیکشم 😅🤦🏻♀️
اومدم خونه یه لک کوچک رو لباس زیرم بود یعنی میتونه از درد اصلاح باشه",2.648375282959044
370339534,"بیشتر به نظر وسواس فکری دارین عزیزم
پزشک مسئوله و باید تشخیص کامل بده اگه تشخیص بده و نگه برای خودش دردسر ایجاد میشه",1.0942455856950815
355431530,"من بودم شرط اول ملاک هام شرط دوم دوست داشتن بله میگفتم
اره منم دیدم تو اطراف این ادما🥲",1.0942455856950815
411918892,"پس پاشو برو با گریه حلش کن
الان وقت قهر و غرور نیس",1.0942455856950815
314867962,میگم شاید باردارم بویاییم قویه اینجوری حس میکنم.😫نمیدونم. کلا نزدیک کسی حرف نمیرنم روبوسی نمیکنمم دهنم کیپ میکنم 😐😑,2.648375282959044
412712410,"اصلا دست خودم نیس هراتفاقی که میخاد بیوفته قبلش من میفهمم . همه فکر میکنن من منفی فکر میکنم ولی باور کن اصلا قبل بارداری فکر این چیزا نبودم 😔
اره انشالله که جنین باشه و قلبش هم بزنه 😔",3.425440131591025
thread_6945164_farzanebano_1400/05/07 16:35,من سه ماهه اول 3 کیلو کم کردم حالا هنوز به وزن اولیه ام نرسیدم.20 هفتم طبیعیه؟؟؟,1.8713104343270626
408885756,خداروشکر الان بسلامتی همه چی برطرف شد رفع شد؟,1.0942455856950815
295175082,اگه دستش تنگه سبد گل قشنگ بگیره..در ثانی شما بهش بچه هدیه نمیدی این یه چیز دو طرفه اس..اگه میگی بهش هدیه دادم یعنی هیچ مسئولیتی در قبال بچه نداری! اگه اون نبود بچه هم نبود عزیزم..,1.0942455856950815
thread_9227382_starter,سلام مامانا... کسی در دوران بارداری قند داشته و بجای نان سنتی از نان پروتئن استفاده کرده باشه... بجای شیر هم از ماست یونانی که قندش کمتره؟,1.8713104343270626
407301226,نه کاملا منظم بود خودمو شوهرمم هبچ مشکلی نداشتیم ولی شوهرم اول ازدواج واریکوسل داشت عمل کرد دیگه هرچی آزمایش وسونو میدادیم میگفت سالم منم دیگه دکتر نرفتم تا بلاخره این ماه که دیگه به لطف خدا باردار شدم,1.0942455856950815
384966818,جاام رو  مگه  به شخص  میدن؟؟  جام  رو به تیم  میدن  تیم  هم  ربطی  به اسراییل  فلسطین  نداره باید  تو زمین تلاشش  رو کنه    این رو هم  همه  میدونن  لالیگا  که کلا  دست  پرز   و داورا در خدمت رئال مادرید,1.0942455856950815
thread_15056664_starter,"هنوز داریم آشنا میشیم ولی جدی هستش خانواده ها درجریانن
خانواده من خیلی بهم ریختست
پدر مادرم جدا شده با خانواده پدری زندگی میکنم مادرمو ندیدم پدرم معتاد بیکار عموها معتاد
خواهر دوقلوم معلول
همه مراسمای خواستگاری که باید خونه عمم گرفته بشه
اوضاع بابام انقدر داغونه که اصلا نمیدونم چیکارش کنم
عموهام داغون تر
حالا من خودم میخواستم بعد خواستگاری یه جشن بگیریم عقد و بله برون همه چی یهو تموم بشه
بعد چهار ماهم که عروسی میگیریم
عمم میگه آبرومون میره اون همه فکو فامیلاشون یهو بیان با این وضع آشنا بشن محضر بگیر با دوسه نفر تموم شه بره
چیکار کنم؟",7.31076437475093
thread_18073433_starter,هفته ۱۶ بارداری ام عکس مال هفته ۱۳  کنجکاوم بدونم چیه نینیم . کی بلده از رو عکس بگه,1.0942455856950815
413715507,"الان من نفهمیدم، شما در حال حاضر مشکل مالی و درامد دارید یا خیر؟ یا فقط میخواهید شوهرت از خونه بیرون بره چند ساعت؟
توانایی مالی کرایه مغازه و خرید جنس دارید؟ یا پدرش بهش میده این پول رو؟ اگر بله، وحشت نداره چون ورشستگی و برگشت چک و این چیزها نداره وقتی برای سرگرمی مغازه زدید... اگر درآمدش رو نیاز دارید، ببینید کجا و چه مغازه ای بهتره بزنید؟ مثلا بهش بگید من هم بعداز ظهر ها چند ساعت میام مغازه پیشت .. که فکر نکنه تنها هست و وحشت کنه!",1.0942455856950815
thread_17742977_starter,"فردا وارد هفته هشت میشم
هیچ ویار و تهوعی ندارم!
شش هفته و دو روز رفتم سونو شکمی قلب ، خداروشکر تشکیل شده بود و طبق سونو شش هفته و یک روز بود .
علائمم:
فقط هفته پنج و شش خوابم میومد، ضعف معده داشتم
پای بی قرار و پا درد
سینه م از روز موعدم تا هفته شش خیلییییی حساس بود
ولی این هفته ۹۰ درصدِ حساسیتش رفت
طبیعیه؟؟؟ انقدر بی علامت",2.648375282959044
403797192,"چطوری کسی نفهمید من از ماه اول حالت تهوع شدید
و بالا می اوردم و باد کردم
اصلا نتونستم قایم کنم",2.648375282959044
thread_17339756_starter,بچه ها باردارم میدونید که....با اینکه یه پسر دارم تازه شیش هفته امه قبلا هم گفتم مادرم فرق میذاره خیلی....دیشب زنگ زده و یکم از زنداداشم گفته ک داداشمو فلان میکنه بهمان میکنه بعد من گفتم تا بفهمه من باردارم دیگه اذیت نمیکنه انقد حسوده تلاش میکنه دوباره باردار شه با اینکه سنش خیلی کمه...ولی من سنم زیاده.... بعد مامانم با یه لحن بدی گفت حالا ببینیم چی از آب درمیاد منظورش این بود که اگه دختر شه  دلشونم برات میسوزه تازه...😭😭😭 همیشه با رفتار و کلامش میگه اگه دختر شه خیلی بدبختی و اول بدبختی هاته....خیلییی ناراحتم چرا عاخه....😭😭الان باید خوشحال باشن بگن نوه جدید تو راه داریم و انشالا سالم و سلامت باشه اونوقت اینجوری قلب و ذهن منو بهم میریزن صبح و شب علائمم رو چک میکنم میگم خدایاااا اگه دختر باشه خانواده شوهرممم که هیچ اصلا کسیو نداریم خانواده خودمم اینجوری ...اون بچه واقعا کسی دوستش  نداره... میدونم که میگم ...سالها من و خواهرم مورد بی مهری قرار گرفتیم,6.53369952611895
408154408,"وای عزیزم بمیرم برات🤍من یه حاملگی داشتک سقط شد سر اونم بدون ویار و این چیزا بودم فقط یه مدت برنج از چشمم افتاد
نمیدونم چون مامانم هم بدون ویاره منم اینطوری شدم؟
من قبل موعد علائم شمارو داشتم امیدوارم هرچی زودتر راحت بشی گلم♥️",1.8713104343270626
413953041,دقیقا از رفتارهاش مشخصه بعد با ۳۰ سال سن میگفت تاحالا با کسی نبودم😂😐,1.0942455856950815
thread_17375891_starter,"من واقعیت خسته شدم
واقعا نمیخام ادامه بدم
درس خوندن سخته  من کلی تلاش می‌کنم ولی آخرش هیچی از هیچی
از اون ور مدرسه بهم میگه تست بزنی نهایی میوفتی
از اون ور نمیتونم ترمیمم کنم
به اینکه کلا کنکور ندم فکر مبکنم
برم حقوق پیام نور بخونم با معدل
یا درس ول کنم برم آرایشگری
واقعا  محیط بیمارستان دوست دارم ولی فکر نکنمم اتاق عمل ازاد بیارم",6.53369952611895
thread_6220408_دختر_زمستون۱۳۷۵_1400/01/18 00:34,"نه نزن این حرفو نگو لعنت ..
شاید فکر کردن دومی اونجوری نمیشه ، و در واقع از روی ندونم کاریشون بوده و گرنه به قصد ظلم که نکردن
یکی از بستگان دورمون اینجوری بودن
دوتا بچشون مشکل مادرزادی داشتن
پسره فلج بود کلا حدود ۲۰ سال ایناش که بود آسمونی شد
خواهرش هم معلول ذهنیه ،خب اون پدر مادر خودشونم سختی میکشن و هیچ پدر مادری دوست نداره بچش تو این شرایط اذیت بشه و قطعا دیدن بچشون تو اون وضع واه هر پدر مادری دردناک و سخته.",1.8713104343270626
410103349,"خواهش میکنم
الهی ، پس درکم میکنی 😞
ممنونم عزیزم . امیدوارم خدا تو دلی هر دومون رو صحیح و سالم بذاره تو بغلمون ❤️",1.0942455856950815
401431273,"منم همین طور شدم
دوتا دختر
پسرم دیگه ام
سفیده
تازه وحشتناک کولیک و دل درد های شدید گریه
اینا هم بخاطر اونه شاید
من اصلا شوکه میشم این طوری نبودن اصلا بچه های قبلی اصلا گریه نمی‌کرد اینقدر",4.979569828854988
323450711,"میخوای کارت هدیه بدید
یایه ادکلن بخرید با گل و کیک
میتونیدیه جعبه بگیری لوازم ارایشی رو توش بذارید
یا نقاشیش و سفارش بده انقد پیج هست تو اینستا ایده قشنگیه
یا عکس ماه نقاشی میکنن ماهی  که تو روزش مثلا با داداشت اشنا شده",1.0942455856950815
378542046,"روانشناس نتیجه داد؟!!
ینی دارو نخوردی؟؟",1.0942455856950815
thread_18034586_starter,"بعد سالها
لم دادن رو مبل چه خوبه
😭😂",1.0942455856950815
thread_18081442_starter,"طبیعیه برای رفیق صمیمی ام
که بی نهایت باهم صمیمی بودیم و از خواهر خیلی بهم نزدیک تر  بود دلم تنگ شده 🥲
به معنای واقعی کلمه همدمم بود و دوسش داشتم حتی از خودم بیشتر حتی از برادر خونی ام بیشتر
مامانم مسخره می کنه میگه مگه نامزدته
فقط نامزد آدم تو این دنیا برای آدم می تونه عزیز باشه
بقیه آدما   آدما نیستن
تکیه کلامش کوجولو بود
هر جا که هستی دلم خیلی برات تنگه کوجولو 🖤",1.8713104343270626
thread_14921397_starter,"شوهر حیوونم دیشب کتک زده ولی طبق معمول اثارش خیلی مشخص نیس
فقط پشت کتفم چنتا کبودی کوچیکه
پیشونیمم یه ذره باد داره ولی احساس میکنم تا فردا میخوابه
انگشتامم دیشب کامل خون مرده شده بودن امروز بیشترش رفته ولی هنوز خیلی درد داره
به سرمم چنتا مشت محکم زده بالای گوشم ک دست میزنم خیلییی درد میکنه فک کنم باد کرده ولی زیر موهامه معلوم نیس
دیشب خیلیا همینجا گفتن حتما برم پزشک قانونی ولی میترسم برم مسخرم کنن بگن هیچی نیس",7.31076437475093
thread_12607907_mamagolsa_1402/09/21 22:31,بخدا من عاشق دخترم ولی اینقدر دارم خودخوری میکنم که گریم نگیره فک کنه خبریه چرا واقعا بختیاری‌ها اینحورین همش میگن پسر پسر بچها بچم همه‌چیش سالم بود بخدا همشم تو سونو تکون میخورد انگار خوشحال بود من دارم نیگاش میکنم خدا بکشم بااین وضعم 😭😭😭😭,6.53369952611895
369429361,وای برو از دکتر شکایت بینیت خراب کرده😔,1.0942455856950815
408305259,عذابم نده کلثوم🥲,1.0942455856950815
404875924,بسلامتی عزیرم.الان چند هفته ای دقیقا.من بخاطر دیابتم و فشارهای ک ب لگن و واژنم هست دکتر ۳۸هفته گذاشت,2.648375282959044
327988577,"داخل رحم ساک خالی دیده شد ولی جنین و ضربان قلب نداشت از اونور داخل لوله تخمدان یه چیزی هست ک هیچ دکتری نمیدونه چیه!!!
نمیدونم چه کنم🤦‍♀️🤦‍♀️🤦‍♀️",5.756634677486968
307838863,بعنوان کسی که هه ی رژیم میگیره و تو یه هفته دو هفته پنج کیلو پنج کیلو کم میکنه باید بگم: رژیم سرخورد اصلا نگیر ،با متخصص تغذیه مشورت کن,1.0942455856950815
413985992,"میفهممت جونم
من چند هفته مونده به کنکورم بستری شدم بخاطر یه مشکلی
درک میکنم استرس کنکور از یه طرف و بیماری جسمی از طرف دیگه فشار میاره روت
ولی مطمئن باش میگذره...خوب میشه همه چیز",4.202504980223006
413722187,"هر دو هفته جمعه ها شب واس شام برو خونه مادرشوهرت و برگرد.
همسرت هم هر وقت بیکار شد برید بیرون بگردیدپارک کافه رستوران...
هر دو هفته هم مامانت شوهرتون دعوت کنه",1.0942455856950815
382553469,"چ کنم الان ۲۲,   هفته ام اصلا یبوست نشدم سعی کردم فقط چیزای مقوی اهن دار جایگزین کنم عوضش مث بارداری اولم نشدم",1.8713104343270626
413973322,"بدن درد که فکر نمیکنم ارتباطی داشته باشه با ناخن عزیزم .
اما حقیقت اینه که واقعا هرکاری کنی با ناخن کاشت؛ غسل گردنته و این اعمالتو دچار مشکل میکنه.",1.0942455856950815
274714511,خیلی بد شده رفتارشون...خوبه که ی چیزایی جا بیفتاده که دخترارو ب جرم دختر بودن آزار ندن و رفتار و چشم و گوش خانواده ها باز شه...ولی اینجوریشو دیگه قبول ندارم نمیخوام توهین کنم ولی ی سریا دیگه خیلی پست شدن,1.8713104343270626
thread_17868718_starter,"امروز پیش متخصص پریناتالوژی سونو کالر داپلر انجام دادم رشد جنینم عقبه 😭الان ۲۶ هفته و ۱ روزم ...۲۴ هفته و ۱ روز FL و ۲۳ هفته و ۵ روز HLبود
پودر لیدی میل و قرص ال آرژنین بهم داد بخورم و امگا ۳. گفت اگر بتونی تا ۳۴ هفته برسونی راضیم....تروخدا بگین کسی اینجوری بوده یا نه😭😭😭😭جنینتون رشد کرد؟؟؟ دو هفته دیگه باید برم سونو گفت هر دو هفته سونو انجام بدم...... خیلی ناراحتم چیکار کنم😭😭قبلا آمینو سنتز شدم جوابش خوب بود از اون لحاظ مشکلی نیست",6.53369952611895
382950755,"فک میکنم خوب باشه، منم پریروز رفتم سونو عدد ان تی ۲.۹۸ بود
سونوگرافیست نذاشت برم ازمایش خون غربالگری بدم. گفت باید بری پیش مشاور پریوناتولوژیست . رفتم پیش حنطوش زاده بدون هیچ توضیحی بهم گفت باید امنیوسنتز بشی.
و به شدت میترسم. تحقیق که کردم و از دکتر خودم پرسیدم همه میگفتن امنیوسنتز از ۳.۵ به بالا میفرستن. میتونی سلفری بری ولی حنطوش پولشو از من گرفت😑 و نوبت زدن برا امنیو سنتز",5.756634677486968
thread_12433679_starter,سلام خانما از دیشب یه دردای ریزی داشتم تا صبح بعدش بهتر شدم.. ظهر دوباره دردم گرف رفتم رباط کریم بیمارستان فاطمه زهرا معاینم کرد گفتن یه سانت و نیم دهانه رحم باز شده و امکان زایمان زودرس هس ما دستگاه برای نگهداری بچه نداریم سریع برو تهران بیمارستان میلاد.. رفتم میلاد اونجا هم همینطور دردای خفیف داشتم بعد معاینم کردن گفتن اصن دهانه رحمت باز نشده و سونو نوشت و نوار قلب بچه رو‌هم گرفت سونو همه چیزش خوب بود بهم گف برو‌خونت  هرچی گفتم درد دارم گوش نکردن منم ناچار برگشتم خونه و هنوزم درد دارم .. بنظرتون چیکار کنم الان,5.756634677486968
thread_17300720_starter,"خانما دیروز بتا دادم عددش ۵۲ بود
امروز مجدد دادم ۸۹ بود
به نظرتون افزایشش خوبه؟!",2.648375282959044
411195438,ن بخدا این طرف در حد منم نیس بدم میا اظهار نظرای اضافع تر از حدش میکنع. از وقاحتش ی جورایی بدم میا,1.8713104343270626
thread_6337130_بالکبابی_1400/02/03 23:55,دخترخالم موهاشو با دندون میگرفت میخورد آخر رفت موهاشو کوتاه کرد که به دهانش نرسه😐,1.0942455856950815
thread_16143314_starter,"من پنج هفته ظهر خونریزی کردم رفتم سونو گفت چیزی مشخص نیست دیگه شبش یه بافت اندازه کف دست دفع کردم چند روز بعدم چندتا کوچیکتر بدون درد و خونریزی هم متوسط رو به پایین ده روز بعد بتا دادم سه هزار سونو داخلی هیچی نبود بیست روز بعد دوهزار چهل روز بعد 80امروز 18همه اینا بعد سقط عددو گفتم .یک ماه بعد سقط باز سونو دادم بازم چیزی نبود سه روز قبلش که سقط بشه بتا داده بودم چهارصد بود که یک هفته از موعدم گذشته بود
به دکتر گفتم علت سقط گفت نمی‌دونم",2.648375282959044
thread_14678485_starter,خانمای باردار یعنی چی واقعا من هیچ واکنشی نمیبینم 28 هفته ام_ چرا بعضیا میگن بچمون تکون میخوره اهنگ میذارن خیلی نگرانم . برای من شاید حین موسیقی یکی دوبار تکون بخوره بعضی اوقات ک اونم صرفا واس اهنگ نمیتونه باشه کی تجربه داره,3.425440131591025
thread_15978778_starter,بچه ها من سونو شش هفته و پنج روز واژینال رفتم گفت ساک حاملگی ۱۵ میلی متره کیسه زرده و فتال پل دیده نمیشه ، من بعد ۸ سال باردار شدم توروخدا بگید کسی مورد مشابه داشته بعد دو هفته جنین و ضربان قلب رویت شه؟ دارم پر پر میزنم,6.53369952611895
308393621,نه دکتر ی ماه نیم رفته بود خارج جا خودش دستیارش گذاشته بود دیگه خواهرم گفت بکش کنار اخلاقش میدونم خونواده من کلا غریبه پرستی توشون هست  گفتم فردا به هر دلیلی اخراج ه یا یکی باهاش سرسنگین باشه میاد میندازه گردن من تحمل ابن نداشتم دیگه ولی هر جا بتونم ابروش میبرم هر دندون پزشکی میرم  ابروش میبرم همه میگن وای نه دکتر بابازاده استاد ما بوده فلان تو صنف خودش ابروش میبرم  تنها کاری که دلم خنک میکنه,4.202504980223006
253100419,نه آلرژی نداره من گفتم وزنش بالا بره که همون روال عادی رو طی می‌کرد خودم یهو ۵ کیلو اضاف کردم,1.0942455856950815
308390434,منم بخیه خوردم ولی ترسناک نیست درد هم نداره,1.0942455856950815
406538040,"دلم برای همشهری هام تنگ شده بود
تو حالت خوبه🥺؟",1.0942455856950815
371518193,"با قرص
کیسه آب پاره شد بدون هیچ خونریری تو حموم جنین همراه آب اومد بیرون فقط یه تیکه گوشت لوبیا شکل سفید بود که دو تا نقطه ی ریز مشکی دو طرف سرش بود (چشماش بود🥺) بعدش تازه خونریزی شروع شد",3.425440131591025
381367238,"وای منم اینجورم انقد قاطی هستم خدا نکته یکی ی چیزیم بگه با خاک و خون یکسانش میکنم ،خیلی عصبیم میخوام همرو بکشم😐😐😐😐،
دوتا بچه داستن تو پاذک همو میزدن انقد عصبی شدم رفتم ی عالمه دعواشون کردم بیچاره ها هنگ کردن ذفتن خونسون😅🤣🤣",4.979569828854988
319257023,"میگم که سونو باید میگفت سنش کمتره چون لقاح دیرتر بوده ولی گفت نه 5 هفتس حالا من موندم 5 هفته که میشه قبل پری
قلبم نه دیده نشد گفت 2 هفته دیگه که میشه 7 هفته بیا",2.648375282959044
thread_7833005_starter,روحی داغونم پریود در حد چند قطرم,4.979569828854988
321869005,"۷۲ ساعت بگذره بی اثربعدم ال دی باید ۴ تا اول بخوری
۱۲ ساعت بعدم ۴ تا
اورژانسی ۱نیمی همون ی بار
اگه ۷۵ هست با فاصله ۱۲ ساعت بخور",1.0942455856950815
339372423,کسی هست یا برای خودم میگم 🥺🥺🥺,1.8713104343270626
thread_13107180_starter,"خودش مانتو فروشی داره خودش همه پالتو و مانتو هاشو میداد بهم یوقتایی هم من میگفتم این مانتو خیلی استیناش یا خودش کوتاست می‌گفت نه بابا بپوش بعضیا میان مغازه میگن ازین کوتاه تر میخواییم ،حالا پدرشوهرم دم به دقیقه به من می‌گفت مانتوهات کوتاست سر لختی بیرون(موهام یذره از پشت میزد بیرون حالا موهامم تا زیر شونه هامه)
جدیدا هم شوهرم یاد گرفته مانتو بالای زانو می‌پوشم میگه کوتاست ،الان با یه تیشرت بلند و شال رفتم دم در منو دید از دستم محکم گرفت پرتم کرد تو خونه بعد گفت بار آخرت باشه اینجوری میای بیرون میخواست کتکم بزنه نزد
دستمو که محکم کشید کبود کرد و زخم شد😔",6.53369952611895
296791668,"والا عزیزم من تو بارداری اولم برای قند  لب مرز هفته ای یک بار میخوردم  قندم ۹۰ بود رژیم غذا دکتر بهم گفته بود  سریع اومد پایین و شد ۷۰
شما فعلا نخور ازمایش گلوکز رو بده اگه خدایی نکرده هنوز قندت لب مرز بود از دکترت بپرس بدن تا بدن فرق داره شماهم بارداری خطر ناکه بدونه مشاورت با  دکتر نخور",1.0942455856950815
400812531,۳۱هفته.. دکترم نیس بخاطر تکزار قند ازمایش نوشته فردا پس فردا باید ازمایش بذم و سونو دارم.دکترم الان نیس جواب تمیده,2.648375282959044
