unique_post_id,content,stress,prescreen_score,prescreen_class_name
288153945,یه ذره این مردا سواد داشتن و اطلاعاتشون رو در مورد این مسائل بالا میبردن این مشکلات پیش نمی اومد خیلی ببخشید ابن مردا از زندگی مشترک و زن فقط بغل خوابی رو آموزش دیدن؟! عزیزم خودت رو سرزنش نکن این حالی که داری کاملا طبیعیه بخاطر شرایطی که توش هستی اونه که باید درک کنه بشین باهاش درموردش حرف بزن نه با گریه نه با دعوا خیلی منطقی و محکم,1,4.201653035461277,High
413228226,"اینجوری نیست که همیشه باشه که.چند وقت یبار عود میکنه.چندروز هست بعد دوباره خوب میشه.ممکنه توی بعضیا چندسال یبار.یا حتی اصلا عود نکنه.ولی هردفعه که عود میکنه از دفعه ی قبل ضعیف تر میشه.ولی همیشه توی بدن هست و قابل انتقاله
تعداد عود کردنش بستگی به سیستم ایمنی بدن داره",1,3.207852737465601,Moderate
thread_16607522_starter,کاربری دیگمو میگم .اون شروع کرد و اون هم توهین کرد و من جواب دادم حالا چنان خودشو به قربت بازی زد اومدن منو تعلیق کردن😐😐😐😐,4,4.205349212847068,High
thread_13408817_starter,شاید از دعاهای شما این لجن بمیره خسته شدم,5,3.189273618940206,Low
thread_15684453_starter,امروز رفتم سونو واژینال طبق پریودی ۸هفته هستم اما سونو گفت ۶هفتم قلب تشکیل نشده و هفته آینده تکرار کن آخه چرا من دوبار سقط داشتم بخاطر تشکیل نشدن قلب چرا بار سوم دوباره تشکیل نشد😭,4,5.98357425093991,Very High
407524921,"عکسشو گذاشتم گفته منتشر بشه ....صبر کن تا بیاد
از این خوشگلتر شده بود یه کم بد افتاده 😅
فووووووووووق العاده شده بود ، فقط خب شکر خیلی کم زدم با این وجود قندم ناشتا امروز کمی بالا رفته بود ....خود آلو ممنوعه برای دیابت دیگ یه قاشق سر خالی شکر زدم تازه نه پُر
حتما حتما بذار نرم بشه آلو هات ، در حد له بشه ، کامل هم بذار جای بیفته ، شیرین هم کن ، یه ذره هم سیب پوره کن داخلش
با گوشت چرخی هم بذار
مطمعنم خوشت میاد
هنوز دوست دارم بخورم 😭",2,4.200315268066333,High
thread_16668624_starter,"سلام دوستان لطفا هرکی میتونه کمکم کنه
من بعد تأخیر پریودیم تست زدم مثبت شد آز خون دادم که نشون داد باردارم
ده روز پیش افتادم به لکه بینی ولی درد نداشتم رفتم پیش یه دکتری گفت که خانم سقط کردی
اما شک کردم که سقط بدون درد هم مگه ممکنه
رفتم پیش یه دکتر دیگه سنو شکمی و واژینال انجام داد گفت که ۴ هفته و ۲ روزه بارداری دکترم برام شبی یه شیاف پروژسترون از واژینال داده الانم سه چهار روزه که لکه بینی تبدیل شده به خون ریزی شبیه پریودی
خیلی نگرانم نمیدونم عادیه یا نه
و اینکه آزمایش تیتر بتام واسه ۴ هفته شده ۸۳۰ آیا این عدد برای این سن خوبه یا نه",4,6.123661567380168,Very High
349440063,من خیلی تلاش کردم بخدا.از اول بارداریم بهش گفتم.گفتم تو فکر منو نکن من نمیذارم تو اذیت بشی از لحاظ جنسی،مراقب خودمم هستم اتفاقی نمیفته.خودش ازم فاصله میگیره تقصیر من چیه,4,3.191749781862654,Low
378887535,عزیزم تا خوب نشدی باردار نشو منم این حملات داشتم موقتی خوب شدم باردار شدم الان بچه امو داغون کردم از استرس خواهش میکنم تحت نظر روانشاس و روانپزشک باش و اطلاعاتت و از بارداری به اندازه نرمال ببر بالا بعد باردار شو تا مثل من اذیت نشی من همین امروز کلی زار زدم سر یک چیزی که استرس داشتم,6,4.216900866073047,High
334254329,خوب کاری کردی دیوار و پاک کردی. اصلا کاری به رفتار شوهرت نداشته باش، برای خودت ارزش قائل باش به تن و نفس خودت خیانت نکن. به بچت خیانت نکن. شخصیت خودتو عوض نکن هیچوقت به خاطر محبت نکردن شوهرت. موفق باشی عزیزم 🌱🌱,1,3.204450757721133,Moderate
thread_17353407_starter,من ۲۴ شهریور آخرین پریودم بود شنبه رفتم سونو گفت سن ساک ۷ هفته و ۴ روز سن جنین ۶ هفته و یک روز ضربان قلب ۷۴ . دکتر سونو گفت هفته دیگه بیا دوباره سونو بده شاید جنین هنوز کوچیکه دکتر خودم که رفتم گفت خیلی ضربان قلبش پایین بهم شیاف و قرص داد گفت برو ده روز دیگه بیا گفتم یعنی سقط میشه گفت نه ما هنوز بهش امید داریم ولی خیلی بهش دل نبند . حالا هی به خودم دلداری می دم همین که قلب داشته خوبه کوچولو بوده هنوز ولی خیلی استرس دارم . دق میکنم تا یه هفته دیگه . چربی شکمیم زیاده یعتی تاثیر داره تو شنیدن تو صدای جنین . کسی تجربه نداره تو خودش ید اطرافیان,5,5.989310472694342,Very High
thread_12564933_کبوترصلح_1402/09/15 05:12,"میتونی پرستار شبانه روزی سالمند شی یه مدت
سخته ولی برای شروع چاره ای نیست اگر جایی نداری",2,3.204160132787365,Moderate
409972701,"خود کمخونی با ارثی فرق داره
من خودم مینورم ینی ارثی
آزمایش ازدواج دادیم شکر خدا همسرم مشکل نداشت
فعلا عروسی نکردیم بچه بیاد",1,3.192419686645735,Low
thread_18118732_starter,میمیرم براش اینقدرررر ماهه😭😭😭🥲🥲 بادم براش در میره نفسم به جونش بستس🥲🥲😭😭😭,1,4.208478939288206,High
thread_15832348_starter,"دوستان 5 هفته و 2روزم
احساس خیسی بهم دست میده هی فکر میکنم ترشح یا خدایی نکرده لکه ای چیزی میاد اما دستمال میکشم خشکه
و اینکه چند روز اسهال گرفتم و دل پیچه
طبیعی هستن اینا؟
علائم خاصی دیگه ندارم گاهی سینه هام سنگین و سفت میشه گاهی شل",3,5.958638098964002,Very High
407783381,عزیزم اتفاق بد تکرار نمیشه .....انشالله که فردا میری و همه چی عالیه بیا اینجا به منم بگو .....منم بی بی میزنم با فاصله یک ساعت هاله میندازه دو روز به پریود مه برام دعا کن,2,3.201372002098651,Moderate
413548803,"اولی قلبش تشکیل شد اما توی هشت هفته گی افتادم لکه بینی خونریری سقط شد دومی که با آی وی اف شدم اصلا قلب نداشت ..
الانم با آی وی اف باردارم ..هنوز سونوی قلب نرفتم",3,4.219200474615718,High
413948122,فاصله هم میگیرم میگه تو چرا با ما صمیمی نیستی ما تو رو مث دختر خودمون دوست داریم ولی تو کم رفت و امد میکنی😑,3,3.197186682482425,Low
406236529,من خیلی معده درد شدید میشم,3,3.199099909128563,Low
402118160,میدونم سخته خودمم دلم نمیخاد ولی من الان باید داروهای قوی بخورم بخاطر بارداریم نمیتونم ن عکس بگیرم ن داروهای قوی تر بخورم.,3,3.189471518871869,Low
413991219,"پارتنر کسیه که برای زندگی انتخابش میکنی و باهاش حس عشق و دوست داشته شدن رو تجربه میکنی و برای ایندتون برنامه ریزی میکنی و تلاش میکنی
خواستگار کسیه که تورو مثل یه میوه جدا کرده پسندیده و قراره برای به دست اوردنت پول خرج کنه",1,3.190959595463937,Low
thread_16092036_starter,من ۵ هفته ام ۶ روزه لک میبینم دیشب یه لخته اندازه نخود دفع کردم از بعد اون ترشح خونی چسبناک دارم یعنی ممکنه سقط کنم؟ به دکترمم زنگ زدم گفت شیاف هر ۱۲ ساعت بردار اگه تا دو روز خوب نشدی برو بیمارستان تروخدا اگه کسی مثل من شده بگه الان نمی‌دونم سقط کردم یا نه بلاتکلیفم,5,6.063031265424797,Very High
253590597,"خداروشکر
نی نیت چیه عزیزم چرا تکون نمیخوره تو هفته ۲۲ باید تا حدودی حسش میکردی من هفته ۲۱ قشنگ حرکاتشو حس میکنم از ۱۸ هفتگی",1,3.199220893845904,Low
402465728,"من وقتی بیبی چک گذاشتم یک هفته تاخیر داشتم
با تاریخ پریود  میشدم ۶ هفته و دکترم گفت ۲ هفته دیگ برو سونو قلب. ۸ هفته با تاریخ پریود ک رفتم تااااازه گفت جنین ۶ هفته است
یعنی دو هفته پیشش طبق تاریخ لقاح من چهار هفته بودم😂😂😂🤌🤌",1,4.214994367384669,High
364481657,واقعا چقدرتاپیکهای این شکلی زیاد شده حقشونه باردار باشن  وقتی میرن شلوارشون رو پیش پسر غریبه پایین میکشن تا درس عبرت برای بقیه شه,2,3.203140383448044,Moderate
413218743,"بحث پختگی و اقتضای سنه دیگه
طرف تو ۱۷,۱۸سالگی هیجاناتش زیاده چون باید بره دنبال تجربه کردن و یاد گرفتن بیشتر و از طرفی هم چون بلوغ کمتری داره واسه همه چیز واکنش شدید تری نشون میده
ولی خب ادم سنش که بالاتر میره ارام تر میشه و منطقی تر دیگه واسه همه چیز واکنش شدیدی نشون نمیده
اما اینو با افسردگی اشتباه میگیرن
در حالی که افسردگی کاملا فرق داره",1,4.198592502909378,Moderate
347156672,الان هر دو روز میرم آز میدم دستام همه کبوده سونو اینام که نگو هر هفته یا دوهفته میرم,4,3.203224491517176,Moderate
405716550,همه اینجا میدونن من خانمم ثابت شده هم هستم شما نگران جنسیت من نباش اسمم ه همینه تغییر هم نمیکنه اگه مشکل داری به مدیر سایت شکایت کن 😂,2,3.199240834846933,Low
402204178,"من کیست ۶  سانت داشتم متوجه نبودم
ولی خیلیم چاق نشدم
قدم ۱۶۷ مثلا وزنم همون ۶۰ ۶۲ شد نهایت",1,3.187484905705787,Low
thread_17238423_starter,"بچه ها من شوهرم عاشق دختر بود خیلییی دوس داشت دختر باشه بچمون و تعیین جنسیت شد و بچم پسر شد
خودش خیلی خوشحال شد ولی مامانش اینا همش میگن کاش دخترشده بوده
شما بودین چی میگفتین خیلللی ناراحت میشم 😥",3,5.94145757059232,Very High
thread_14412953_starter,"دوستان حساب قبلیم معلق شد بخاطر تاپیکیه زدم و بسته شد
میشه اینجا راهنماییم کنید لطفا
دوستان من هفت ماه پیش یه رابطه داشتم و خودم ترس از بارداری دارم رابطه از مقعد و محافظتی نبود و آقا حین رابطه چندبار به واژن برخورد داشت ولی دخول واژنی نبود
تو این هفت ماه من پریود شدم شیش روز کامل ولی سیکلم از اون مدت تغییر کرده همیشه سر 28 روز پریود میشدم الان شده 26 28 30 روزه و الان یک هفته سر معدم درد میکنه و حالت تهوع ببخشید وباد گلو هم دارم احتمال داره باردار باشم بارداری پنهان ؟
لاغر هم هستم کلا 41 کیلو و تغییر وزنی نداشتم تو این مدت میشه راهنمایی کنید خیلی ترسیدم",4,6.019117422292766,Very High
thread_17989073_starter,"بنظرتون ممکنه بدتر ریزش کنه موهام
موهام خشکه و یه کم وز خواستم پروتئین کنم از ریزش مو میترسم.قبلا کراتین کردم داغونم کرد دیگه گنجایش ندارم باز ببینم موهام میریزه",2,4.228783955968538,High
404055089,دکترم عوض کردم,1,3.204918879287824,Moderate
413972004,منم همین حسو دارم ۲۱ سالمم هست متاسفانه نه میشه خونه گرفت نه ازدواج کرد باید باهاشون تا ابد بسازیم,4,3.189246913272654,Low
thread_16141064_starter,"چندروز‌رژیم‌بثدین
جیا خذف بود براتون
چندکیلو‌وزن‌کم‌کردین
فست چندساعته بودین چندروز در هفته
بنظرتون‌اثر‌داشته",1,3.206940256415692,Moderate
355019945,"سلام من ۹ هفته ام
اصلا تهوع مداوم و تنفر غذایی ندارم
فقط با بوی سیر و پیاز و یسری غذاها اوق میزنم
هیچ علائم اذیت کننده ای ندارم
جز اینکه بی اعصاب و بی حوصله ام
همه میگن خوش بحالت راحتی
ولی دیگه واقعا نگران میشم وقتی میبینم شماها اینقدر سختتونه
پس چرا من اینجوری نیستم😐😐😐",2,4.224637537217859,High
thread_15296607_starter,"من‌ادم‌بشدت زیاد مقیدی بودم نماز اول‌وقتم ترک‌نمیشد وقتی پذرم‌فوت شد یجوری از خدا دلخور شدم قهر کردم دیگ‌نماز نخوندم بابام‌اومد خوابم بهم کفت نمازت بخون خیلییی مهمه اولین چیز اخرین چیز‌مهمترین چیز اینجا نماز فقط نمازمهمه بیدار ک شدم دقیقا داشتن اذان ظهر میگفتن همون لحظه نماز‌خوندم تا چندوقت نمازم میخوندم بعد یمدت باز نخوندم دیگ انکار نخوندنش برام عادت شد قبحش ریخته بود
هی یدوره میخوندم ی دوره نه چندروز تصمیم‌گرفتم‌حتما بخونم ک ی مشکلی پیش اومد نشد دوباره امروز که خوندم قسم خوردم دیک ترک‌نکنم الان پریود شدم اعصابم خورد شد پلم میخواست حداقل ی هفته بخونم ک دوباره عادت بشه برام😭😭",4,6.002913970143709,Very High
325706321,خیلی دلتنگشم وقتی فکر میکنم پارسال چ ذوقی داشتم کیک درست کردیم رفتیم پیشش😭😭😭,1,3.207971187948715,Moderate
thread_11242037_starter,میگن اب پز کنی ۲ دقیقه خواصش میره خام‌خواص داره,1,3.19964596266982,Low
thread_16169469_starter,"سلام خانوما کسی بوده با وجود تزریق سرم ivig و امپول انوکساپارین.قرص پردنیزولون و کپسول ساندیمون و...بازم جنینش سقط شده باشه؟
با وجود مصرف همه اینا بازم جنینم درست سره هفته ۱۰ ایست قلبی کرده دیگه نمیدونم چه خاکی بسر کنم😭
رحمم یکم دوشاخه ممکنه از اون باشه؟واقعا نمیدونم دیگه چخاکی بسرم بریزم درمونده شدم توروخدا اگه میدونید راهنماییم کنید😭😭😭",6,6.130746898732923,Very High
362760153,گناه داره وقتی پشیمون شده بابات هم زیاده روی کرده بنظرم ارتباط با خانوادت کم کن,1,3.196414617043047,Low
thread_13478193_starter,خواب بودم داشتم خواب بد میدیدم بعد ی هو صدای شوهرم اومد ک داره صدام میزنه کامل توی گوشم صدام زد با مهربونی چشم باز کردم دیدم کسی نیس شوهرمم رفته سرکار،چنان قلبم داره میکوبه حس میکنم الان کنده میشه،قبلا هم بوده با صدای شوهرم اسممو صدا زدن این چیه ک تو گوشم حرف میزنه,3,6.071471044514055,Very High
376618423,سابقع خیانت داشته بعد میگی گفته عاشقتم؟چقد خودتونو میارین پایین قیدشو بزنن بابا,2,3.195227014270131,Low
348090282,ظرفارو هم همیشه باید میشستم حتی یه سری مهمون داشتن یه عالمه ظرف بود منم زیاد وایمیستادم کف پاهام درد میگرفت چون خیلی اضافه وزن پیدا کرده بودم تو حاملگیم بعد قابلمه بزرگ کردن ظرفارو گذاشتن زمین که من بشینم بشورم دو هفته بعدش زاییدم در این حد،،بعد دختر خودش که حامله بود موقع مهمونی یه گوشه دراز میکشید,5,4.22580330586834,High
387953509,"منم لگن درد بدی دارم قسمت چپ
انگار اتیش میگیره توش مخصوصا موقع نشستن بلند شدن",3,3.208484931252315,Moderate
315642970,اگه کمتر بخوری چن کیلو لاغر میشی؟؟۶۴ کیلوااامممم. میخاممم۵۶بشممممم☹️😭😭😭,4,3.205856428692641,Moderate
thread_7136669_mamy_reyhan72_1400/06/05 20:39,عزیزم نرو، اختیار زندگیت بذار دست خودت باشه تو دیگه مادر شدی باید محکم باشی، نذار برات تصمیم بگیرن. حتی نذار تو بچه داریت دخالت کنن، منم اوایل بچه م دنیا اومده بود تجربه نداشتم خیلی اذیتم کردن، این بچم بدنیا بیاد اگه دوباره حرفا و دخالتا ادامه داشته باشه دیگه رنگ منو بچمو نمیبینن,2,4.203637041224283,High
thread_15470452_starter,قرص تاوانکس ۵۰۰..برای چی مصرف کردید؟,1,3.203002410882618,Moderate
381577330,منم سر بارداری اول تا آخر ماه ششم ویار داشتم وزن کم می‌کردم و هیچی نمی‌خوردم وزن بچه هم خیلی کم بود ولی سه ماه آخر که بهتر شدم و خوردم زود وزن گرفت و با ۳۸۰۰ گرم دنیا اومد نگران نباش خوراکت خوب بشه وزن اضافه می‌کنه,1,4.225234973997431,High
285475006,یعنی زایمان طبیعی نکردی؟ با وزن کم کردن گ.... نمیشه اگر خیلی عضلاتت شله برو باشگاه ورزش کگل هم شنیدم خوبه جراحی لازم نداری حساس شدی,1,3.193851858046401,Low
379865792,"نمیدونم
هر وقت مخالفت کنم با حرفش  جواب فوشاش نمیدم و زورش میاد این طور با روانم بازی میکنه",4,3.208204563867184,Moderate
thread_10368237_wetdh_1401/11/26 17:05,"وای نه ترو خدا من جات بودم براش همه چی ابی میگرفتم
برای دخترم از از جوراب بگیر تا کلاه همه چیش صورتی گرفتم باورت میشه اگه اینم دختر بشع بازم نمیتونم از سیسمونی دخترم استفاده کنم دلم میخواد دوباره همچی نو بخرم منو شوهرم هیجا نشده سر همین موضوع بحث داریم میگه فقط لباس جدید و حوله میخرم ولی من قانع نمیشم نمیدونم شاید پدرم برام کم گذاشت عقده شده تو دلم",3,4.219442867920407,High
thread_18096858_starter,"سلام دوستان کم خونیم 11 تا 11ونیم هست امروز ازمایش ازدواج دادم نگرانم بنظرتون گیر میدن؟ پسر هم فک میکنم کم خونی نیس توروخدا جواب بدین نگرانم
MCV72 MCH22 مال من هموگلوبین همینطور ک گفتم  بین 11تا 11.5",4,4.206353908317396,High
thread_11421164_starter,"همیشه خشمگین و عصبی ام
کنترل خشم ندارم
همش دادو بیداد
متاسفانه دستم هرز شده با کسی دعوا کنم میزنم
خدا منو بکشه نمیشه دوکلمه باهام حرف زد
برای خودم متاسفم😭بچم ازم میترسه",7,5.926043013647167,Very High
thread_17145910_starter,دکترم گفته ۱۲قرص بزار زیر زبانی ۸تاشو گذاشتم درد دارم لرز دارم ولی لکه بینی خیلی کم دارم چسکار کنم دیگه جون ندارم چرا خونریزی نمیکنم,6,4.205327067040344,High
thread_13190277_starter,کسی بوده بچه ها ک سلفری سندروم ترنر یا همون اختلال کروموزومی تشخیص داره باشن ولی بعدش امینو سنتز بده هیچی نباشه؟؟؟توروخداااا,3,4.213265761434741,High
413215750,چطور زیر اسمم زمان سنج هفته بیاد برای بارداری ؟همین نموداری که هفته هارو نشون میده زیر اسم پروفایلتون,1,3.204451344605332,Moderate
320723072,"حرفات درسته
نمی‌دونم واقعا ازدواج به چیه...
تو همین نی نی سایت طرف اومد گفت ارشد دارم ، دکترا دارم، شاغل ،خوشگلم ، خانواده محترمی دارم ، ولی خواستگار درست و حسابی ندارم😑
بعد دوره ازدواج مامان من اینطور بود که دختر ماهی یدونه خاستگارو ‌‌‌‌‌‌‌‌‌‌‌حتماداشت
حالا بحث شوهر خواستن نیست ، بحث اینکه واقعا چه اتفاقی افتاده؟!😐😑😑😑",2,4.213770314445355,High
399930724,چقدر شبیه هم ،واسه منم دومی تو ۵ هفته و ۵ روز متوقف شده بود گفتن قلب نداره،منم خیلی روحیم خراب شده سثط دومم شهریور بود خیلی سخت گذشت ،انشالله بزودی زود دوباره مامان بشیم و اینبار سالم بغلشون کنیم 💕,3,3.206702849391149,Moderate
thread_14441712_starter,سلام خانوما .من تیرماه یه رابطه داشتم بعدش پِر شدم شروع کردم قرص ال دی خوردن تواون یک ماه صبحا اصلا حالم خوب نبود بعداز ۱۵روزنوک سینه هام به شدت دردمیکردو میسوخت تا این ک قرصم تموم شد بعداز۵روزپِرشدم .پر شدنای من ۵روزه بود ولی این سری سه روز شدم اونم لک به رنگ صورتی رنگ الان ۱۵،۱۶روزه میگذره کمر دردای شدید بی حالی ضعف خستگی زیر شکمم سمت چپ هی نبض احساس میکنم بنظرتون امکانش هست که باردارشدع باشم ؟؟؟؟,3,6.009544302120048,Very High
403640111,"پس ببخشید اون هم در این روز فرخنده
آخه دیدگاه های دیگه رو ندیده بودم که مثل من گفته بودن و گر نه رنجوندن به دور از منه!😒",2,3.194741779923788,Low
381257127,"وای سقط نگو
من ناخواسته سقط کردم ببین تا بیان ازم سونو بگیرن و معاینه و.... چند تا نوار عوض کردم دیگه اونقدر حالم بد بود کل خاندان همه میگفتن یلدا چی شده ما هم چون نخواستیم بفهمن گفتم کیست دارم
واقعا همین ک زنده ام تعجب میکنم",5,4.193368091255252,Moderate
304365239,منم دوروزه باشوهرم قهرم اون هی زنگ میزنه من جواب نمی‌دم میدم دست پسرم باهاش حرف بزنه.😞,3,3.202241535655048,Moderate
365233322,من جای تو بودم طلاق نمیگرفتم یه مدت تنهایی میرفتم مشاوره شاید یه راهکاری بهم پیشنهاد بده,1,3.196024507145921,Low
401177252,آره متاسفانه، لعنت به من، کیک و شیرینی خوردم این مدت، با شروع بارداری اصلا نمیتونم چای و نوشیدنی گرم رو بدن شیرینی بخورم,2,3.207964971661113,Moderate
381286077,"آره عوارضش ک هس.. اون ماسکا تاثیر داشت ؟
درکل دردش قابل تحمل بود عین پریودیه دردش یا نه",1,3.189842150810364,Low
thread_14558422_starter,سلام. من ۲۳ هفته اورژانسی سرکلاژ شدم....۱۰ روز استراحت کاملا مطلق بعد اونم خییلی کم کارای شخصی رو میکنم. ولی سرویس بهداشتیمون پله داره که با احتیاط میرم ... نمیتونم استراحت مطلق باشم چون یه کلاس اولی و یه ۳ ساله دارم.... دکتر فقط بهم شیاف داده شبی یه دونه الان چندروزه حرکت بچه کاااااملا پایینه حس میکنم اندازه‌ یه انگشت فاصله داره تا بیرون اومدن... و طی هفته گذشته گاهی ترشح سفید معمولیم داخلش اندازه یه مو و خییلی گم رگه خونی هست.... میشه اونایی که تجربه داشتید بگید که آمپول نیاز نبوده که دکتر نداده؟ خیلی نگرانم... یعنی تا چند هفته پیش میره؟,5,6.108090596684178,Very High
377391466,"دیگ دستشویی نرفتی؟
اگ رفتی و باز چیزی اومد بیرون شاید سقطه.
سقط بدون درد نداریم
حداقل یکم باید درد بکشی
شیاف پروژسترون بگو شوهرت بخره.
بهش بگو بره بیمارستان و از مامای شیفت بپرسه هر چند ساعت باید مصرف شه.
ب من گف هر 12 ساعت مقعدی.
واژینال هم میشه،ولی سوال کن.
یا زنگ بزن 115",1,4.218265368041102,High
304747045,وای من الان تو ماه اول تحمل این دردای کوچیکو ندارم نمیدونم چجوری میخوام دردای اخرشو تحمل کنم میمیرم😔..خیلی میترسم,4,4.193097015478997,Moderate
310878866,"وا فکر کردم اشتباه نوشتی دو ماه
توی هر اقدام فقط 25% احتمال حاملگی هست ، تا یک سال هم باردار نشی کاملا طبیعیه انتظار چیو داری توی دو ماه ؟
اگه سنتون بالاست و عجله داری به شوهرت بگو بره یه آزمایش اسپرم بده اگر مشکل نداشت بدون هیچ گونه استرسی اقدام کنین
استرس عامل بسیار مهم ناباروریه",1,4.208881081227446,High
331257380,"خوب لب پارس دیگه یکمی ترسناکه ولی راه جلوگیری نداره
و بچه ای که ب لب شکری مبتلا میشه از هر نظر سالمخ یعنی حتی اگه سونو بگه جنین لب شکریه بازم نمیشه کاریش کرد تا دنیا بیاد و بعد جراحی کنن
امارش دقیق یادم نیس ولی یه ناهنجاری هست که مثلا از هر ۱۰۰۰جنین یکیش اینجوری میشه",1,4.206390363890478,High
thread_16111913_starter,"تریاک فروش بوده  ده سال پیش و کنار گذاشته من الان فهمیدم
آیا این روی زندگی من انتخابم تاثیری داره ؟
نامزدم اصلا اهل دود نیست",2,3.193986296348157,Low
thread_11853416_starter,"کیا از درد واژنو کشاله ران و کوفتگی کل شکم نمیتونن بخابن شبارو یعنی اسیر شدم بخدا راضی نیسم شب بشه تا خود صبح درد میکشم نمیدونمم از چیه درد زایمان یا بچه داره میاد پایین درد چه کوفتیه شب بیداری میکشم هرشب
۳۵هفتم...",7,6.04577303834958,Very High
355003114,"من اصفهان بیمارستان دولتی رفتم ولی خوب بود
قبلش بپرس ببین کدوم ماما و پرستارها خوبن،صحبت کن فقط همون یه نفر برای معاینه بیاد
به دکترت بگو حتما برای درد یه فکری بکنه،اکثر بیمارستان ها ماسک دارن برای درد،من چون اپیدورال بودم بهم ندادن
کیسه آبجوش هم خیلی دردو کم میکنه،یا خودت ببر یا بگو بهت بدن",1,4.19431711677862,Moderate
409835725,فراموش که نکردم اما ادم جدیده خیلی تلاش میکنه خوشحالم کنه  و تمام چیزایی که با اون بودم نمیتونستم داشته باشمو با ادم جدید دارم,1,3.194027045577968,Low
383174061,"کم کم عادت کردم و سعی کردم بابروز احساسات بیش از حدخودموعاشق نشون بدم درصورتیکه فقط عادت بود
ولی اونم بادرفت زیرپوستش فکر کردکیه ک من انقدر عاشقش شدم خیانت کرد
خدالعنتت کنه یادم ک میوفته نابود میشم الانم حس میکنم داره خیانت میکنه ولی نمیتونم مچشوبگیرم",4,4.200873965164647,High
thread_16844590_starter,خانوما من بیست هفتمه دیشب و چند بار دیگه متوجه شدم تو خواب غلت میزنم و درحالیکه روی شکم خوابیده بودم از خواب بیدارم شدم😥 از صبی از نگرانی دارم میمیرم نکنه له شده باشه یا خدایی نکرده دست و پاش زیر پهلوم اومده باشن چون وقتی بلند میشدم خیلی تکون میخورد😭😭,4,5.985120054458093,Very High
396874219,"واای دلم میخواد پوچ باشه😭
اصلا نمیتونم بهش فکر کنم  شرایط ما هم خوب نیست متأسفانه",3,3.188984304324549,Low
thread_15171260_starter,من از اول تو سونو هام هم جنین سمت چپ بودالان اول هفت ماهم جنین بزرگ تر شده بازم سمت چپ حرکت دست و پا داره اما همش سمت چپ و ی چیز سفت نمیدونم سرشه توی نافمه من چهار روز درد شدید داشتم این عادیه ک سمت راست بدنم نمیاد ?با بزرگ شدنش درد من بیشتر میشه اینکه همش ی طرفه,3,6.080649550975068,Very High
412181144,"عزیزم خیلییییی بد شدم خیلی 😭😭😭😭😭
اخه ی تقطه ام نخوندم
نهایی شب امتخان فقط میخوندک",6,4.197720376547103,Moderate
thread_18097781_starter,"بچه ها دو عزیز دارم که بیمارن و محتاج شدید به دعاهاتونم
خواهش میکنم براشون دعا کنید منم شمارو دعا میکنم و به نیتتون زیارت عاشورا میخونم
خیر ببینید",2,3.208278160982445,Moderate
407849836,"برای بارداری
بخدا وسواس گرفتم دیگه
حتی نمیتدونم چجوری باید یه دکترخوب پیداکنم خودم اینجا زندگی نمیکردم اخه",3,3.188771632590942,Low
thread_13792458_starter,"دختربزرگم کلاس اوله و می‌ره دوم امسال هر شب شب ادراری داره  می خوام پوشکش کنم مثلا پریشب قبل خواب رفت دستشویی یک ساعت و نیم بعدش رفتم بیدارش کنم دیدم خیسه خسته شدم و بیشتر از خودم خودش ناراحته
تمام کارها ک تو تاپیک های مشابه بوده خوندم مایعات و سردی نمیدم شب اما مشکل خواب سنگینشه یعنی شدید خوابش سنگینه یعنی تو بارداریم هم همش خواب بود اصلا نمی‌دونستم تکون خوردن بچه تا شش ماه و نیم چیه همش سونو بودم ببینم سالمه مثلا یبار بیدارش کردم بردم دستشویی لباسشو میگم بکش پایین تا بیدار شه خودش میگه باشه اما نمی‌کشه چند بار میگم آخر یا خیس می‌کنه یا من باید بکشم پایین تو روز هم خیس می کنه نمی دونم چی کار کنم سونوگرافی کردم مثانش ضعیف هست دکتر گفته تا نه سالگی خوب میشه میشه کمکم کنید",4,6.035803350780043,Very High
thread_15128442_starter,"من اهل شیرازم دیروز سنو بارداری دارم که دکتر گفت شیش هفته باردارم ولی قلبش هنوز تشکیل نشده دکتر گفت دوهفته دیگه بیا ولی من این بچمو نمیخوام چون از شوهرم که شیشه مصرف میکرد جداشدم تازع فهمیدم باردارم و بچه رو نمیتونم نگهدارم خودمو دیابت دارم وضعیت مالیم ضعیفه خودم هزارتا بدبختی دارم دکتر هم گفت ما سقط نمیکنیم غیر قانونیه الان سع تا قرص هس باید از انوری بخرم که خوراکیه که هر نیم ساعت باید بخورم ولی من تک تنها میترسم که بلایی سرم بیاد بیمارستانی نیس که منو قبول کنن مواظبم باشن برای سفط ؟, بخدا خیلی میترسم دارم اذییت میشم و خانوادمم نمیدونن باردارم اگه بفهمن بخدا منو میزنن میگن چرا ازش باردارشدی مادرم به شدت حساسه رو این قضیه من نمیدونم الان چیکار کنم",8,6.104081730355119,Very High
thread_16869355_starter,"پست قبلی عکسم نیومد
الان عکس میزارم ببینید واقعا قیاقم واقعا بد عنقه",1,3.205858652863753,Moderate
